Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,NFLX,NFLX,NFLX,NFLX,NFLX,GOOG,GOOG,GOOG,GOOG,GOOG,AAPL,AAPL,AAPL,AAPL,AAPL,META,META,META,META,META
2026-07-14 10:30:00-04:00,245.4499969482422,246.83999633789062,244.64999389648438,245.72999572753906,3408791,73.31999969482422,73.67500305175781,73.24359893798828,73.5199966430664,3540848,353.75,355.98199462890625,353.56060791015625,355.7099914550781,1389322,314.95001220703125,316.19000244140625,314.0205078125,314.29998779296875,4610996,657.8049926757812,664.280029296875,657.6099853515625,660.635009765625,1629761
2026-07-14 11:30:00-04:00,245.77499389648438,246.18800354003906,244.5800018310547,245.2899932861328,2452051,73.51280212402344,73.68990325927734,73.41000366210938,73.6449966430664,2630387,355.7200012207031,356.1199951171875,352.92999267578125,353.29998779296875,786419,314.32000732421875,314.8699951171875,312.8699951171875,313.2699890136719,3168667,660.6849975585938,660.8699951171875,655.1900024414062,658.4349975585938,1031004
2026-07-14 12:30:00-04:00,245.3000030517578,246.6199951171875,245.29010009765625,246.46499633789062,2295933,73.6449966430664,74.00499725341797,73.58000183105469,73.95500183105469,2696513,353.2850036621094,356.20001220703125,352.2699890136719,356.1199951171875,843363,313.260009765625,314.9700012207031,313.1099853515625,314.8699951171875,2646535,658.4749755859375,666.5,658.4749755859375,663.0900268554688,1311104
2026-07-14 13:30:00-04:00,246.49000549316406,247.5800018310547,246.15049743652344,247.39500427246094,2437296,73.95500183105469,73.9800033569336,73.625,73.88639831542969,3867915,356.135009765625,356.7200012207031,354.7101135253906,355.17999267578125,1108925,314.8900146484375,315.3900146484375,314.5899963378906,315.2200012207031,1929118,663.2100219726562,664.7000122070312,659.7000122070312,661.2349853515625,874044
2026-07-14 14:30:00-04:00,247.41990661621094,247.91000366210938,246.20840454101562,247.85000610351562,2467686,73.87999725341797,73.9000015258789,73.55000305175781,73.82499694824219,3341673,355.1700134277344,357.3699951171875,354.67999267578125,357.30499267578125,1000150,315.2200012207031,315.8699951171875,314.82000732421875,315.7049865722656,2224839,661.2000122070312,662.8599853515625,657.655029296875,660.3099975585938,1120600
2026-07-14 15:30:00-04:00,247.85000610351562,248.55999755859375,247.32000732421875,247.5,4155670,73.81999969482422,73.86499786376953,73.4749984741211,73.51499938964844,3935574,357.2799987792969,357.8699951171875,356.80499267578125,357.3800048828125,1377293,315.7049865722656,315.760009765625,314.5899963378906,314.9200134277344,3016895,660.4500122070312,661.469970703125,657.5,661.0800170898438,2281639
2026-07-15 09:30:00-04:00,252.6999969482422,254.97000122070312,250.36000061035156,254.75,9665819,73.78500366210938,75.05999755859375,73.30000305175781,74.73999786376953,7227636,355.9150085449219,364.9599914550781,355.6700134277344,364.2099914550781,3208979,317.625,325.67999267578125,317.32000732421875,324.7099914550781,13551334,663.5999755859375,672.3200073242188,656.6600952148438,671.4000244140625,3026607
2026-07-15 10:30:00-04:00,254.7899932861328,256.20001220703125,253.27000427246094,255.82000732421875,7521457,74.75,74.91000366210938,74.06500244140625,74.21499633789062,4182780,364.2349853515625,369.57000732421875,364.1300048828125,369.3900146484375,2837145,324.7099914550781,325.67999267578125,323.5400085449219,325.6199951171875,6278014,671.47998046875,685.0700073242188,669.1099853515625,678.489990234375,4232719
2026-07-15 11:30:00-04:00,255.8800048828125,256.4800109863281,254.6300048828125,255.6750030517578,4315930,74.22000122070312,74.52999877929688,74.06500244140625,74.17500305175781,3657651,369.5,372.1343078613281,368.760009765625,371.2349853515625,2176858,325.6099853515625,328.5299987792969,325.1600036621094,328.1700134277344,7315724,678.5,686.0800170898438,676.3610229492188,683.5399169921875,2812322
2026-07-15 12:30:00-04:00,255.69000244140625,256.3185119628906,254.6300048828125,255.0500946044922,3828737,74.18000030517578,74.37999725341797,73.82050323486328,73.93000030517578,2667573,371.260009765625,371.6199951171875,368.8500061035156,369.55999755859375,1520398,328.1600036621094,328.5,325.9700012207031,326.989990234375,5967302,683.3300170898438,683.760009765625,673.4199829101562,674.989990234375,2041253
2026-07-15 13:30:00-04:00,255.08999633789062,255.41000366210938,254.36000061035156,254.7375946044922,2732840,73.94000244140625,74.05000305175781,73.66000366210938,73.8550033569336,2523657,369.54998779296875,372.1400146484375,368.4750061035156,371.0400085449219,1438157,327.0,328.0,326.6499938964844,327.7900085449219,3896347,674.75,678.260009765625,673.3699951171875,677.3499755859375,999805
2026-07-15 14:30:00-04:00,254.7100067138672,255.08999633789062,253.9199981689453,254.3800048828125,3516896,73.8499984741211,73.98999786376953,73.27999877929688,73.33000183105469,3617682,371.0249938964844,371.4100036621094,368.8699951171875,369.2950134277344,1533386,327.7799987792969,328.7200012207031,326.8599853515625,327.05999755859375,4546317,677.4199829101562,678.4199829101562,673.3900146484375,676.3699951171875,1185688
2026-07-15 15:30:00-04:00,254.3350067138672,255.2100067138672,253.67599487304688,254.8800048828125,3814681,73.32499694824219,73.69000244140625,73.12999725341797,73.66999816894531,3998831,369.239990234375,370.55999755859375,368.1900939941406,370.239990234375,2437801,327.0400085449219,328.3500061035156,325.7200012207031,327.57000732421875,8018122,676.4749755859375,682.030029296875,675.60009765625,681.2750244140625,1704742
2026-07-16 09:30:00-04:00,255.38499450683594,258.0824890136719,252.6199951171875,255.35000610351562,8097064,73.97000122070312,74.44999694824219,72.94010162353516,73.05000305175781,8426907,372.1600036621094,374.3500061035156,368.3699951171875,372.239990234375,3619164,328.0050048828125,331.4100036621094,326.7900085449219,330.3699951171875,12802968,678.6099853515625,680.5900268554688,665.0,676.8099975585938,3311146
2026-07-16 10:30:00-04:00,255.35000610351562,257.1199951171875,254.50999450683594,255.72000122070312,5249043,73.04499816894531,73.81999969482422,73.0250015258789,73.77999877929688,4297107,372.32000732421875,374.1000061035156,370.8118896484375,371.05999755859375,2450767,330.3399963378906,331.1499938964844,329.3500061035156,330.6300048828125,5287556,676.719970703125,681.9000244140625,674.6199951171875,675.10498046875,2015095
2026-07-16 11:30:00-04:00,255.72000122070312,256.4100036621094,254.9600067138672,255.75999450683594,3660872,73.77999877929688,73.87999725341797,73.51000213623047,73.79000091552734,3667866,371.1099853515625,372.3900146484375,369.375,370.8550109863281,1525600,330.65008544921875,332.2799987792969,327.5,331.1400146484375,4606871,675.1387939453125,681.3099975585938,668.3800048828125,670.02001953125,958562
2026-07-16 12:30:00-04:00,255.77999877929688,256.6698913574219,255.29010009765625,256.4599914550781,3801825,73.80249786376953,74.25499725341797,73.79989624023438,74.06999969482422,5157407,370.8800048828125,371.67999267578125,370.25,371.19000244140625,1063982,331.1899108886719,332.9700012207031,329.8599853515625,332.8999938964844,5689496,670.2000122070312,671.9998779296875,668.0,669.9699096679688,1311895
2026-07-16 13:30:00-04:00,256.4800109863281,256.5950012207031,252.13999938964844,252.80999755859375,4399530,74.0698013305664,74.29000091552734,73.7699966430664,74.28500366210938,4510739,371.1400146484375,371.5799865722656,358.79998779296875,360.8999938964844,3878574,332.898193359375,333.54998779296875,329.3399963378906,331.260009765625,6798812,669.739990234375,674.3099975585938,666.719970703125,668.125,1331938
2026-07-16 14:30:00-04:00,252.78500366210938,253.49000549316406,251.41000366210938,251.5926971435547,4719874,74.29000091552734,74.43000030517578,73.63999938964844,73.7249984741211,9202812,360.8299865722656,361.57000732421875,351.70001220703125,353.6099853515625,3955408,331.239990234375,334.67999267578125,330.9100036621094,332.989990234375,7975310,668.3800048828125,669.3400268554688,662.0449829101562,662.75,1512240
2026-07-16 15:30:00-04:00,251.58999633789062,252.0800018310547,248.0,249.89999389648438,6391708,73.7300033569336,74.5999984741211,73.41999816894531,74.58499908447266,13717207,353.6099853515625,354.70001220703125,352.6099853515625,353.80999755859375,3220079,333.0,333.70001220703125,330.7699890136719,333.2699890136719,8204005,662.9400024414062,664.5999755859375,660.1599731445312,664.5399780273438,1920242
2026-07-17 09:30:00-04:00,244.6999969482422,248.94000244140625,243.58999633789062,248.50999450683594,14945618,65.81500244140625,68.26000213623047,65.38999938964844,67.8949966430664,54353011,345.760009765625,348.1700134277344,341.125,344.7900085449219,7213172,332.5400085449219,334.9800109863281,329.0006103515625,331.8399963378906,16544554,644.75,649.219970703125,632.010009765625,634.5700073242188,4858859
2026-07-17 10:30:00-04:00,248.55999755859375,250.03500366210938,248.1999969482422,249.66000366210938,1026369,67.8949966430664,68.2699966430664,67.72940063476562,67.8550033569336,5367809,344.80499267578125,346.1199951171875,344.3999938964844,345.79998779296875,444598,331.8800048828125,333.9700012207031,331.8500061035156,332.7349853515625,2158934,634.6199951171875,636.3300170898438,632.6400146484375,634.4299926757812,353798
